Region,Market,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Germany,Confectionery & Snacks,Average Revenue per Capita,Snack Food,USD (US$),Statista,38.93,32.72,33.44,34.87,38.28,37,38.48,42.27,45.99,48.54,50.68,52.85,55.23,59.42
Germany,Confectionery & Snacks,Online Revenue Share,Offline,percent,Statista,,,,99.074,98.772,98.374,97.85,96.302,95.429,94.396,93.199,91.84,,
Germany,Confectionery & Snacks,Online Revenue Share,Online,percent,Statista,,,,0.926,1.228,1.626,2.15,3.698,4.571,5.604,6.801,8.16,,
Germany,Confectionery & Snacks,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Confectionery & Snacks,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Confectionery & Snacks,Volume,Total,million kilograms,Statista,"2,070.462","2,125.417","2,168.59","2,190.805","2,273.62","2,311.742","2,367.064","2,399.813","2,454.156","2,503.919","2,560.197","2,616.882","2,670.171","2,754.142"
Germany,Confectionery & Snacks,Volume,Confectionery,million kilograms,Statista,"1,659.478","1,705.561","1,729.917","1,739.6","1,797.957","1,821.703","1,864.495","1,889.434","1,927.685","1,964.599","2,008.547","2,053.129","2,092.537","2,145.423"
Germany,Confectionery & Snacks,Volume,Snack Food,million kilograms,Statista,410.983,419.856,438.673,451.205,475.663,490.039,502.569,510.379,526.472,539.32,551.65,563.753,577.634,608.719
Germany,Confectionery & Snacks,Volume Change,Total,percent,Statista,,2.654,2.031,1.024,3.78,1.677,2.393,1.384,2.264,2.028,2.248,2.214,2.036,3.145
Germany,Confectionery & Snacks,Volume Change,Confectionery,percent,Statista,,2.777,1.428,0.56,3.355,1.321,2.349,1.338,2.024,1.915,2.237,2.22,1.919,2.527
Germany,Confectionery & Snacks,Volume Change,Snack Food,percent,Statista,,2.159,4.482,2.857,5.421,3.022,2.557,1.554,3.153,2.44,2.286,2.194,2.462,5.381
Germany,Confectionery & Snacks,Average Volume per Capita,Total,kilograms,Statista,25.42,25.987,26.384,26.504,27.352,27.68,28.252,28.603,29.257,29.889,30.611,31.334,32.008,33.045
Germany,Confectionery & Snacks,Average Volume per Capita,Confectionery,kilograms,Statista,20.374,20.854,21.047,21.046,21.63,21.812,22.254,22.52,22.98,23.451,24.015,24.584,25.084,25.741
Germany,Confectionery & Snacks,Average Volume per Capita,Snack Food,kilograms,Statista,5.046,5.134,5.337,5.459,5.722,5.868,5.998,6.083,6.276,6.438,6.596,6.75,6.924,7.303
Germany,Confectionery,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,10.238,,,,,,
Germany,Confectionery,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,19.524,,,,,,
Germany,Confectionery,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,22.238,,,,,,
Germany,Confectionery,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,24.667,,,,,,
Germany,Confectionery,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,23.333,,,,,,
Germany,Confectionery,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,,,,34.732,,,,,,
Germany,Confectionery,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,,,,31.264,,,,,,
Germany,Confectionery,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,,,,34.004,,,,,,
Germany,Confectionery,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,,,,49.81,,,,,,
Germany,Confectionery,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,,,,50.19,,,,,,
Germany,Confectionery,Price per Unit,Average,USD (US$),Statista,8.364,7.073,7.159,7.481,8.032,7.744,7.954,8.705,9.191,9.462,9.651,9.843,10.03,10.28
Germany,Confectionery,Price per Unit,Chocolate Confectionery,USD (US$),Statista,12.26,10.27,10.23,10.58,11.24,10.75,10.97,11.94,12.6,12.96,13.2,13.44,13.69,13.97
Germany,Confectionery,Price per Unit,Ice Cream,USD (US$),Statista,3.891,3.336,3.403,3.599,3.909,3.823,3.936,4.33,4.567,4.699,4.785,4.873,4.965,5.065
Germany,Confectionery,Price per Unit,Preserved Pastry Goods & Cakes,USD (US$),Statista,8.366,7.158,7.289,7.694,8.343,8.145,8.422,9.289,9.796,10.08,10.27,10.45,10.65,10.87
Germany,Confectionery,Price per Unit,Sugar Confectionery,USD (US$),Statista,7.715,6.341,6.202,6.287,6.545,6.132,6.187,6.654,7.018,7.221,7.354,7.489,7.631,7.784
Germany,Confectionery,Revenue,Total,billion USD (US$),Statista,13.88,12.06,12.38,13.01,14.44,14.11,14.83,16.45,17.72,18.59,19.39,20.21,20.99,22.05
Germany,Confectionery,Revenue,Chocolate Confectionery,billion USD (US$),Statista,5.019,4.302,4.458,4.64,5.133,4.965,5.199,5.72,6.175,6.481,6.72,6.964,7.247,7.611
Germany,Confectionery,Revenue,Ice Cream,billion USD (US$),Statista,1.222,1.051,1.024,1.042,1.127,1.096,1.134,1.25,1.326,1.379,1.411,1.445,1.495,1.467
Germany,Confectionery,Revenue,Preserved Pastry Goods & Cakes,billion USD (US$),Statista,5.346,4.826,4.966,5.316,5.983,5.934,6.314,7.099,7.636,8.015,8.449,8.908,9.215,9.738
Germany,Confectionery,Revenue,Sugar Confectionery,billion USD (US$),Statista,2.293,1.885,1.936,2.014,2.197,2.114,2.182,2.379,2.58,2.716,2.805,2.893,3.029,3.229
Germany,Confectionery,Revenue Change,Total,percent,Statista,,-13.112,2.653,5.089,10.992,-2.285,5.103,10.924,7.72,4.91,4.303,4.229,3.859,5.05
Germany,Confectionery,Revenue Change,Chocolate Confectionery,percent,Statista,,-14.286,3.626,4.083,10.625,-3.273,4.713,10.021,7.955,4.955,3.688,3.631,4.064,5.023
Germany,Confectionery,Revenue Change,Ice Cream,percent,Statista,,-13.993,-2.569,1.758,8.157,-2.751,3.467,10.229,6.08,3.997,2.321,2.41,3.46,-1.873
Germany,Confectionery,Revenue Change,Preserved Pastry Goods & Cakes,percent,Statista,,-9.727,2.901,7.048,12.547,-0.819,6.404,12.433,7.564,4.963,5.415,5.433,3.446,5.676
Germany,Confectionery,Revenue Change,Sugar Confectionery,percent,Statista,,-17.793,2.706,4.029,9.086,-3.778,3.217,9.028,8.449,5.271,3.277,3.137,4.701,6.603
Germany,Confectionery,Average Revenue per Capita,Total,USD (US$),Statista,170.4,147.5,150.7,157.4,173.7,168.9,177,196,211.2,221.9,231.8,242,251.6,264.5
Germany,Confectionery,Average Revenue per Capita,Chocolate Confectionery,USD (US$),Statista,61.62,52.6,54.24,56.14,61.76,59.45,62.06,68.17,73.61,77.36,80.35,83.39,86.87,91.32
Germany,Confectionery,Average Revenue per Capita,Ice Cream,USD (US$),Statista,15,12.85,12.46,12.61,13.56,13.12,13.53,14.9,15.8,16.46,16.87,17.3,17.93,17.6
Germany,Confectionery,Average Revenue per Capita,Preserved Pastry Goods & Cakes,USD (US$),Statista,65.64,59,60.42,64.32,71.97,71.05,75.36,84.61,91.04,95.67,101,106.7,110.5,116.8
Germany,Confectionery,Average Revenue per Capita,Sugar Confectionery,USD (US$),Statista,28.15,23.05,23.55,24.37,26.44,25.31,26.04,28.35,30.76,32.42,33.53,34.64,36.31,38.74
Germany,Confectionery,Online Revenue Share,Offline,percent,Statista,,,,99.051,98.744,98.34,97.81,96.237,95.357,94.321,93.123,91.768,,
Germany,Confectionery,Online Revenue Share,Online,percent,Statista,,,,0.949,1.256,1.66,2.19,3.763,4.643,5.679,6.877,8.232,,
Germany,Confectionery,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Confectionery,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Confectionery,Volume,Total,million kilograms,Statista,"1,659.478","1,705.561","1,729.917","1,739.6","1,797.957","1,821.703","1,864.495","1,889.434","1,927.685","1,964.599","2,008.547","2,053.129","2,092.537","2,145.423"
Germany,Confectionery,Volume,Chocolate Confectionery,million kilograms,Statista,409.333,419.042,435.611,438.593,456.802,461.919,473.995,478.936,490.229,500.034,509.159,518.173,529.173,544.807
Germany,Confectionery,Volume,Ice Cream,million kilograms,Statista,313.944,315.064,300.857,289.602,288.292,286.586,288.088,288.758,290.278,293.395,294.891,296.494,301.178,289.534
Germany,Confectionery,Volume,Preserved Pastry Goods & Cakes,million kilograms,Statista,638.991,674.189,681.326,690.996,717.105,728.512,749.72,764.292,779.537,795.102,823.113,852.162,865.176,896.264
Germany,Confectionery,Volume,Sugar Confectionery,million kilograms,Statista,297.209,297.267,312.122,320.409,335.757,344.686,352.692,357.447,367.64,376.067,381.383,386.3,397.01,414.818
Germany,Confectionery,Volume Change,Total,percent,Statista,,2.777,1.428,0.56,3.355,1.321,2.349,1.338,2.024,1.915,2.237,2.22,1.919,2.527
Germany,Confectionery,Volume Change,Chocolate Confectionery,percent,Statista,,2.372,3.954,0.685,4.152,1.12,2.614,1.042,2.358,2,1.825,1.77,2.123,2.954
Germany,Confectionery,Volume Change,Ice Cream,percent,Statista,,0.356,-4.509,-3.741,-0.452,-0.592,0.524,0.233,0.526,1.074,0.51,0.544,1.58,-3.866
Germany,Confectionery,Volume Change,Preserved Pastry Goods & Cakes,percent,Statista,,5.508,1.059,1.419,3.779,1.591,2.911,1.944,1.995,1.997,3.523,3.529,1.527,3.593
Germany,Confectionery,Volume Change,Sugar Confectionery,percent,Statista,,0.019,4.997,2.655,4.79,2.659,2.323,1.348,2.852,2.292,1.414,1.289,2.772,4.486
Germany,Confectionery,Average Volume per Capita,Total,kilograms,Statista,20.374,20.854,21.047,21.046,21.63,21.812,22.254,22.52,22.98,23.451,24.015,24.584,25.084,25.741
Germany,Confectionery,Average Volume per Capita,Chocolate Confectionery,kilograms,Statista,5.026,5.124,5.3,5.306,5.495,5.531,5.657,5.708,5.844,5.969,6.088,6.205,6.343,6.537
Germany,Confectionery,Average Volume per Capita,Ice Cream,kilograms,Statista,3.854,3.852,3.66,3.504,3.468,3.431,3.438,3.442,3.46,3.502,3.526,3.55,3.61,3.474
Germany,Confectionery,Average Volume per Capita,Preserved Pastry Goods & Cakes,kilograms,Statista,7.845,8.243,8.289,8.36,8.627,8.723,8.948,9.11,9.293,9.491,9.842,10.204,10.371,10.753
Germany,Confectionery,Average Volume per Capita,Sugar Confectionery,kilograms,Statista,3.649,3.635,3.797,3.876,4.039,4.127,4.21,4.26,4.383,4.489,4.56,4.626,4.759,4.977
Germany,Snack Food,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,10.961,,,,,,
Germany,Snack Food,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,19.342,,,,,,
Germany,Snack Food,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,23.404,,,,,,
Germany,Snack Food,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,25.661,,,,,,
Germany,Snack Food,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,20.632,,,,,,
Germany,Snack Food,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,,,,35.655,,,,,,
Germany,Snack Food,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,,,,30.787,,,,,,
Germany,Snack Food,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,,,,33.558,,,,,,
Germany,Snack Food,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,,,,48.485,,,,,,
Germany,Snack Food,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,,,,51.515,,,,,,
Germany,Snack Food,Price per Unit,Average,USD (US$),Statista,7.714,6.374,6.266,6.387,6.689,6.306,6.414,6.948,7.327,7.54,7.683,7.829,7.976,8.136
Germany,Snack Food,Price per Unit,Cookies & Crackers,USD (US$),Statista,7.803,6.398,6.242,6.311,6.551,6.119,6.192,6.667,7.032,7.236,7.368,7.503,7.646,7.799
Germany,Snack Food,Price per Unit,Potato Chips,USD (US$),Statista,8.191,6.897,6.914,7.187,7.676,7.384,7.578,8.292,8.745,8.999,9.164,9.331,9.508,9.7
Germany,Snack Food,Price per Unit,"Tortilla Chips, Flips & Pretzels",USD (US$),Statista,6.589,5.557,5.579,5.808,6.214,5.986,6.168,6.768,7.138,7.345,7.48,7.617,7.761,7.918
Germany,Snack Food,Revenue,Total,billion USD (US$),Statista,3.17,2.676,2.749,2.882,3.182,3.09,3.224,3.546,3.858,4.067,4.239,4.414,4.607,4.953
Germany,Snack Food,Revenue,Cookies & Crackers,billion USD (US$),Statista,2.261,1.857,1.909,1.976,2.158,2.076,2.142,2.331,2.532,2.662,2.742,2.821,2.954,3.141
Germany,Snack Food,Revenue,Potato Chips,billion USD (US$),Statista,0.566,0.508,0.509,0.542,0.605,0.59,0.621,0.692,0.75,0.793,0.837,0.883,0.917,0.983
Germany,Snack Food,Revenue,"Tortilla Chips, Flips & Pretzels",billion USD (US$),Statista,0.344,0.311,0.331,0.363,0.419,0.425,0.46,0.523,0.575,0.612,0.659,0.709,0.736,0.829
Germany,Snack Food,Revenue Change,Total,percent,Statista,,-15.584,2.728,4.838,10.409,-2.891,4.337,9.988,8.799,5.417,4.229,4.128,4.372,7.51
Germany,Snack Food,Revenue Change,Cookies & Crackers,percent,Statista,,-17.868,2.8,3.51,9.211,-3.8,3.179,8.824,8.623,5.134,3.005,2.881,4.715,6.33
Germany,Snack Food,Revenue Change,Potato Chips,percent,Statista,,-10.129,0.216,6.477,11.429,-2.415,5.323,11.331,8.457,5.652,5.589,5.544,3.838,7.207
Germany,Snack Food,Revenue Change,"Tortilla Chips, Flips & Pretzels",percent,Statista,,-9.488,6.27,9.955,15.355,1.312,8.335,13.78,9.895,6.414,7.661,7.616,3.736,12.599
Germany,Snack Food,Average Revenue per Capita,Total,USD (US$),Statista,38.93,32.72,33.44,34.87,38.28,37,38.48,42.27,45.99,48.54,50.68,52.85,55.23,59.42
Germany,Snack Food,Average Revenue per Capita,Cookies & Crackers,USD (US$),Statista,27.76,22.7,23.22,23.91,25.96,24.85,25.57,27.78,30.19,31.77,32.79,33.78,35.41,37.68
Germany,Snack Food,Average Revenue per Capita,Potato Chips,USD (US$),Statista,6.945,6.216,6.199,6.563,7.272,7.063,7.416,8.245,8.944,9.461,10.01,10.58,10.99,11.8
Germany,Snack Food,Average Revenue per Capita,"Tortilla Chips, Flips & Pretzels",USD (US$),Statista,4.218,3.802,4.021,4.396,5.043,5.085,5.492,6.24,6.858,7.308,7.881,8.493,8.82,9.941
Germany,Snack Food,Online Revenue Share,Offline,percent,Statista,,,,99.176,98.898,98.527,98.034,96.605,95.758,94.745,93.553,92.182,,
Germany,Snack Food,Online Revenue Share,Online,percent,Statista,,,,0.824,1.102,1.473,1.966,3.395,4.242,5.255,6.447,7.818,,
Germany,Snack Food,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Snack Food,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Snack Food,Volume,Total,million kilograms,Statista,410.983,419.856,438.673,451.205,475.663,490.039,502.569,510.379,526.472,539.32,551.65,563.753,577.634,608.719
Germany,Snack Food,Volume,Cookies & Crackers,million kilograms,Statista,289.777,290.189,305.747,313.16,329.444,339.203,345.984,349.611,360.094,367.891,372.198,375.979,386.371,402.708
Germany,Snack Food,Volume,Potato Chips,million kilograms,Statista,69.062,73.706,73.69,75.483,78.751,79.889,81.989,83.424,85.789,88.082,91.331,94.656,96.463,101.368
Germany,Snack Food,Volume,"Tortilla Chips, Flips & Pretzels",million kilograms,Statista,52.145,55.961,59.236,62.561,67.468,70.947,74.596,77.344,80.588,83.347,88.121,93.118,94.8,104.643
Germany,Snack Food,Volume Change,Total,percent,Statista,,2.159,4.482,2.857,5.421,3.022,2.557,1.554,3.153,2.44,2.286,2.194,2.462,5.381
Germany,Snack Food,Volume Change,Cookies & Crackers,percent,Statista,,0.142,5.362,2.425,5.2,2.962,1.999,1.048,2.999,2.165,1.171,1.016,2.764,4.228
Germany,Snack Food,Volume Change,Potato Chips,percent,Statista,,6.726,-0.023,2.433,4.33,1.445,2.628,1.751,2.835,2.673,3.688,3.64,1.909,5.085
Germany,Snack Food,Volume Change,"Tortilla Chips, Flips & Pretzels",percent,Statista,,7.317,5.853,5.614,7.843,5.157,5.143,3.685,4.194,3.423,5.728,5.671,1.806,10.384
Germany,Snack Food,Average Volume per Capita,Total,kilograms,Statista,5.046,5.134,5.337,5.459,5.722,5.868,5.998,6.083,6.276,6.438,6.596,6.75,6.924,7.303
Germany,Snack Food,Average Volume per Capita,Cookies & Crackers,kilograms,Statista,3.558,3.548,3.72,3.789,3.963,4.061,4.129,4.167,4.293,4.391,4.45,4.502,4.632,4.832
Germany,Snack Food,Average Volume per Capita,Potato Chips,kilograms,Statista,0.848,0.901,0.897,0.913,0.947,0.957,0.979,0.994,1.023,1.051,1.092,1.133,1.156,1.216
Germany,Snack Food,Average Volume per Capita,"Tortilla Chips, Flips & Pretzels",kilograms,Statista,0.64,0.684,0.721,0.757,0.812,0.849,0.89,0.922,0.961,0.995,1.054,1.115,1.136,1.256
Germany,Baby Food,Price per Unit,Average,USD (US$),Statista,7.107,6.1,6.231,6.597,7.174,7.023,7.264,8.017,8.455,8.701,8.86,9.022,9.194,9.379
Germany,Baby Food,Revenue,Total,billion USD (US$),Statista,0.555,0.48,0.492,0.516,0.571,0.556,0.583,0.644,0.687,0.714,0.736,0.76,0.786,0.793
Germany,Baby Food,Revenue Change,Total,percent,Statista,,-13.519,2.373,4.88,10.682,-2.557,4.764,10.535,6.644,3.901,3.166,3.205,3.395,0.904
Germany,Baby Food,Average Revenue per Capita,Total,USD (US$),Statista,6.82,5.874,5.983,6.24,6.868,6.661,6.956,7.678,8.19,8.52,8.805,9.1,9.42,9.513
Germany,Baby Food,Online Revenue Share,Offline,percent,Statista,,,,99.259,99,98.652,98.186,97.348,96.528,95.477,94.146,92.479,,
Germany,Baby Food,Online Revenue Share,Online,percent,Statista,,,,0.741,1,1.348,1.814,2.652,3.472,4.523,5.854,7.521,,
Germany,Baby Food,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Baby Food,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Baby Food,Volume,Total,million kilograms,Statista,78.163,78.759,78.927,78.186,79.582,79.216,80.233,80.345,81.247,82.036,83.118,84.23,85.477,84.545
Germany,Baby Food,Volume Change,Total,percent,Statista,,0.763,0.213,-0.939,1.785,-0.46,1.283,0.14,1.122,0.971,1.318,1.339,1.479,-1.09
Germany,Baby Food,Average Volume per Capita,Total,kilograms,Statista,0.96,0.963,0.96,0.946,0.957,0.949,0.958,0.958,0.969,0.979,0.994,1.009,1.025,1.014
Germany,Pet Food,Price per Unit,Average,USD (US$),Statista,2.63,2.27,2.33,2.47,2.7,2.65,2.734,3.306,3.487,3.588,3.654,3.721,3.791,3.868
Germany,Pet Food,Revenue,Total,billion USD (US$),Statista,3.441,3.407,3.954,4.053,4.167,4.296,4.555,4.817,5.194,5.42,5.568,5.739,5.936,6.164
Germany,Pet Food,Revenue Change,Total,percent,Statista,,-0.988,16.055,2.504,2.813,3.096,6.029,5.752,7.826,4.351,2.731,3.071,3.433,3.841
Germany,Pet Food,Average Revenue per Capita,Total,USD (US$),Statista,42.24,41.65,48.11,49.04,50.13,51.44,54.36,57.41,61.92,64.7,66.58,68.72,71.16,73.96
Germany,Pet Food,Online Revenue Share,Offline,percent,Statista,,,,99.259,99,98.652,98.186,97.326,96.506,95.458,94.133,92.479,,
Germany,Pet Food,Online Revenue Share,Online,percent,Statista,,,,0.741,1,1.348,1.814,2.674,3.494,4.542,5.867,7.521,,
Germany,Pet Food,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Pet Food,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Pet Food,Volume,Total,million kilograms,Statista,"1,308.315","1,500.793","1,697.191","1,641.019","1,543.263","1,621.125","1,665.722","1,456.791","1,489.627","1,510.607","1,523.958","1,542.354","1,565.658","1,593.825"
Germany,Pet Food,Volume Change,Total,percent,Statista,,14.712,13.086,-3.31,-5.957,5.045,2.751,-12.543,2.254,1.408,0.884,1.207,1.511,1.799
Germany,Pet Food,Average Volume per Capita,Total,kilograms,Statista,16.063,18.35,20.649,19.853,18.566,19.411,19.881,17.363,17.758,18.032,18.221,18.468,18.768,19.123
Germany,Bread & Cereal Products,Price per Unit,Average,USD (US$),Statista,3.042,2.617,2.68,2.843,3.098,3.038,3.15,3.484,3.687,3.783,3.853,3.924,3.998,4.078
Germany,Bread & Cereal Products,Price per Unit,Bread,USD (US$),Statista,2.909,2.499,2.554,2.706,2.945,2.886,2.991,3.306,3.486,3.587,3.653,3.72,3.79,3.867
Germany,Bread & Cereal Products,Price per Unit,Breakfast Cereals,USD (US$),Statista,5.167,4.362,4.384,4.569,4.893,4.719,4.859,5.331,5.622,5.785,5.891,5.999,6.113,6.236
Germany,Bread & Cereal Products,Price per Unit,Other Cereal Products,USD (US$),Statista,3.344,2.887,2.966,3.157,3.451,3.396,3.526,3.906,4.119,4.238,4.316,4.395,4.479,4.569
Germany,Bread & Cereal Products,Price per Unit,Pasta,USD (US$),Statista,2.296,1.954,1.98,2.08,2.246,2.183,2.249,2.472,2.607,2.683,2.732,2.782,2.835,2.892
Germany,Bread & Cereal Products,Price per Unit,Rice,USD (US$),Statista,3.004,2.733,2.944,3.272,3.721,3.795,4.006,4.514,4.76,4.898,4.988,5.08,5.176,5.28
Germany,Bread & Cereal Products,Revenue,Total,billion USD (US$),Statista,27.06,23.38,23.9,25.03,27.67,26.93,28.18,31.11,24.11,31.86,33.11,34.29,35.57,35.78
Germany,Bread & Cereal Products,Revenue,Bread,billion USD (US$),Statista,15.07,12.97,13.22,13.81,15.22,14.76,15.4,16.94,12.93,17.22,17.85,18.43,19.13,19.18
Germany,Bread & Cereal Products,Revenue,Breakfast Cereals,billion USD (US$),Statista,1.103,0.951,0.97,1.014,1.118,1.086,1.134,1.249,1.081,1.301,1.352,1.4,1.456,1.509
Germany,Bread & Cereal Products,Revenue,Other Cereal Products,billion USD (US$),Statista,8.708,7.567,7.782,8.2,9.119,8.928,9.395,10.43,8.021,10.76,11.24,11.69,12.12,12.24
Germany,Bread & Cereal Products,Revenue,Pasta,billion USD (US$),Statista,1.669,1.441,1.471,1.54,1.701,1.654,1.729,1.906,1.466,1.964,2.046,2.124,2.209,2.261
Germany,Bread & Cereal Products,Revenue,Rice,billion USD (US$),Statista,0.515,0.444,0.452,0.473,0.521,0.506,0.528,0.581,0.607,0.618,0.628,0.639,0.655,0.591
